  399 MOEDGERT.WND   39.50  -94.62   MO EDGERTON
  400 MOGRANTC.WND   40.48  -94.42   MO GRANT CITY
  401 MOHARRIS.WND   38.65  -94.33   MO HARRISONVILLE
  402 MOJACKSO.WND   37.38  -89.67   MO JACKSON
  403 MOJEFFCI.WND   38.58  -92.20   MO JEFF CITY RADIO KWS
  404 MOKIRKSV.WND   40.20  -92.57   MO KIRKSVILLE
  405 MOLAMAR.WND    37.50  -94.27   MO LAMAR
  406 MOLEBANO.WND   37.65  -92.68   MO LEBANON
  407 MOMOBERL.WND   39.47  -92.42   MO MOBERLY AP
  408 MOPRINCE.WND   40.40  -93.60   MO PRINCETON
  409 MOSAINTJ.WND   39.77  -94.92   MO SAINT JOSEPH WB AP
  410 MOSAINTL.WND   38.75  -90.38   MO SAINT LOUIS WB AP
  411 MOSALEM.WND    37.63  -91.55   MO SALEM
  412 MOSPRING.WND   37.23  -93.38   MO SPRINGFIELD WB AP
  413 MOTARKIO.WND   40.45  -95.37   MO TARKIO CAA AP
  414 MOUNION.WND    38.45  -91.00   MO UNION 2 SE
  415 MOVANDAL.WND   39.30  -91.50   MO VANDALIA
  416 MOWARSAW.WND   38.25  -93.35   MO WARSAW NO 1
  417 MSBOONEV.WND   34.65  -88.57   MS BOONEVILLE
  418 MSBROOKH.WND   31.57  -90.43   MS BROOKHAVEN
  419 MSCANTON.WND   32.60  -90.03   MS CANTON
  420 MSCOLLIN.WND   31.63  -89.57   MS COLLINS
  421 MSFOREST.WND   32.37  -89.48   MS FOREST POST OFFICE
  422 MSHOLLYS.WND   34.82  -89.43   MS HOLLY SPRINGS EX ST
  423 MSMEREDI.WND   32.33  -88.75   MS MEREDIAN WSO AP
  424 MSMOORHE.WND   33.45  -90.50   MS MOORHEAD
  425 MSNATCHE.WND   31.57  -91.40   MS NATCHEZ
  426 MSPASCAG.WND   30.37  -88.55   MS PASCAGOULA JR HIGH
  427 MSPORTGI.WND   31.95  -90.98   MS PORT GIBSON
  428 MSRUSSEL.WND   32.42  -88.62   MS RUSSELL 2 WNW
  429 MSSAUCIE.WND   30.63  -89.05   MS SAUCIER EXP FOREST
  430 MSSTATEC.WND   33.45  -88.78   MS STATE COLLEGE
  431 MSTUNICA.WND   34.68  -90.38   MS TUNICA
  432 MSUNIVER.WND   34.37  -89.53   MS UNIVERSITY
  433 MSVICKSB.WND   32.35  -90.88   MS VICKSBURG WB CITY
  434 MSWAYNES.WND   31.68  -88.62   MS WAYNESBORO 1 E
  435 MSWINONA.WND   33.48  -89.70   MS WINONA 3 ENE
  436 MTAUSTIN.WND   46.65 -112.27   MT AUSTIN 1 W
  437 MTBABB.WND     48.93 -113.35   MT BABB 6 NE
  438 MTBILLIN.WND   45.80 -108.53   MT BILLINGS WB AP
  439 MTBRANDE.WND   45.82 -106.22   MT BRANDERBERG
  440 MTBROADU.WND   45.43 -105.40   MT BROADUS
  441 MTCARLYL.WND   46.77 -104.28   MT CARLYLE 12NW
  442 MTCIRCLE.WND   47.43 -105.58   MT CIRCLE
  443 MTCONRAD.WND   48.17 -111.97   MT CONRAD
  444 MTCONTEN.WND   48.02 -107.58   MT CONTENT
  445 MTCUTBAN.WND   48.60 -112.37   MT CUT BANK CAA AP
  446 MTDEERLO.WND   46.40 -112.80   MT DEER LODGE 3W
  447 MTDIVIDE.WND   45.77 -112.78   MT DIVIDE 2 NW
  448 MTDRUMMO.WND   46.67 -113.15   MT DRUMMOND AVIATION
  449 MTEKALAK.WND   45.88 -104.53   MT EKALAKA
  450 MTFLATWI.WND   46.85 -108.32   MT FLATWILLOW 4 ENE
  451 MTFORKS.WND    48.78 -107.43   MT FORKS 5 NE
  452 MTGERALD.WND   47.60 -110.27   MT GERALDINE
  453 MTGIBSON.WND   47.60 -112.77   MT GIBSON DAM
  454 MTGLASGO.WND   48.22 -106.62   MT GLASGOW WSO AP
  455 MTGLENDI.WND   47.10 -104.72   MT GLENDIVE
  456 MTGREATF.WND   47.48 -111.37   MT GREAT FALLS WB AP
  457 MTHARLEM.WND   48.53 -108.78   MT HARLEM
  458 MTHAVRE.WND    48.55 -109.77   MT HAVRE WSO AP
  459 MTHELENA.WND   46.60 -112.05   MT HELENA WSO AP
  460 MTHYSHAM.WND   46.30 -107.22   MT HYSHAM
  461 MTILIAD.WND    47.80 -109.75   MT ILIAD
  462 MTINGOMA.WND   46.70 -107.22   MT INGOMAR 11 NE
  463 MTJOPLIN.WND   48.65 -110.77   MT JOPLIN 6 N
  464 MTJORDAN.WND   47.35 -106.43   MT JORDAN 22E VAN NORM
  465 MTKALISP.WND   48.30 -114.27   MT KALISPELL WB AP
  466 MTLAKEVI.WND   44.60 -111.80   MT LAKEVIEW
  467 MTLIBBY.WND    48.40 -115.53   MT LIBBY 1 NE RS
  468 MTLIMA.WND     44.65 -112.58   MT LIMA
  469 MTLIVING.WND   45.67 -110.53   MT LIVINGSTON CAA AP
  470 MTMEDICI.WND   48.48 -104.45   MT MEDICINE LAKE 3 SE
  471 MTMILESC.WND   46.43 -105.87   MT MILES CITY CAA AP
  472 MTMOSBY.WND    47.25 -107.95   MT MOSBY 18N
  473 MTMYSTIC.WND   45.23 -109.75   MT MYSTIC LAKE
  474 MTNORRIS.WND   45.48 -111.63   MT NORRIS MADISON PH
  475 MTROCKSP.WND   46.82 -106.23   MT ROCK SPRINGS
  476 MTROY.WND      47.42 -108.83   MT ROY 8 NE
  477 MTRYEGAT.WND   46.53 -109.38   MT RYEGATE 18NNE
  478 MTSAINTI.WND   47.32 -114.10   MT SAINT IGNATIUS
  479 MTSAVAGE.WND   47.45 -104.35   MT SAVAGE
  480 MTSEELEY.WND   47.22 -113.52   MT SEELEY LAKE RS
  481 MTSTEVEN.WND   46.52 -114.10   MT STEVENSVILLE
  482 MTTOWNSE.WND   46.32 -111.52   MT TOWNSEND
  483 MTTROUTC.WND   47.87 -115.62   MT TROUT CREEK RS
  484 MTUTICA.WND    46.88 -110.30   MT UTICA 11WSW
  485 MTWISDOM.WND   45.62 -113.45   MT WISDOM
  486 MTWOLFPO.WND   48.08 -105.63   MT WOLF POINT
  487 MTYELLOW.WND   45.32 -107.92   MT YELLOWTAIL DAM
  488 NCASHEVI.WND   35.60  -82.53   NC ASHEVILLE WB CITY
  489 NCCAPEHA.WND   35.27  -75.55   NC CAPE HATTERAS WB
  490 NCCLAYTO.WND   35.65  -78.50   NC CLAYTON 3W
  491 NCCULLOW.WND   35.32  -83.18   NC CULLOWHEE
  492 NCELIZAC.WND   36.30  -76.22   NC ELIZABETH CITY
  493 NCELIZAB.WND   34.63  -78.58   NC ELIZABETHTOWN LOCK2
  494 NCGREENV.WND   35.62  -77.37   NC GREENVILLE
  495 NCHATTER.WND   35.22  -75.68   NC HATTERAS WB CITY
  496 NCHENDER.WND   36.32  -78.43   NC HENDERSON 2 SW
  497 NCHICKOR.WND   35.73  -81.38   NC HICKORY AIRWAYS
  498 NCJACKSO.WND   36.40  -77.42   NC JACKSON
  499 NCLAURIN.WND   34.78  -79.45   NC LAURINBURG
  500 NCMOUNTA.WND   36.52  -80.62   NC MOUNT AIRY
  501 NCPLYMOU.WND   35.87  -76.65   NC PLYMOUTH EXP STA
  502 NCREIDSV.WND   36.38  -79.70   NC REIDSVILLE 2NW
  503 NCSALISB.WND   35.67  -80.48   NC SALISBURY
  504 NCSILERC.WND   35.72  -79.45   NC SILER CITY
  505 NCTRANSO.WND   35.72  -79.45   NC TRANSOU
  506 NCWILMIN.WND   34.27  -77.92   NC WILMINGTON CAA AP
  507 NCWINSTO.WND   36.13  -80.23   NC WINSTON-SALEM WB AP
  508 NDAMIDON.WND   46.48 -103.30   ND AMIDON
  509 NDBISMAR.WND   46.77 -100.70   ND BISMARK WB AIRPORT
  510 NDCARSON.WND   46.38 -101.50   ND CARSON
  511 NDDUNNCE.WND   47.35 -102.62   ND DUNN CENTER
  512 NDEDMORE.WND   48.42  -98.40   ND EDMORE 1 W
  513 NDFESSEN.WND   47.65  -99.60   ND FESSENDEN
  514 NDFOXHOL.WND   48.45 -101.50   ND FOXHOLM WILDLIFE RF
  515 NDGRAFTO.WND   48.42  -97.40   ND GRAFTON STATE SCH
  516 NDGRENOR.WND   48.62 -103.90   ND GRENORA
  517 NDLAMOUR.WND   46.35  -98.30   ND LA MOURE
  518 NDLEEDS.WND    48.28  -99.40   ND LEEDS
  519 NDMAYVIL.WND   47.50  -97.30   ND MAYVILLE
  520 NDMCCLUS.WND   47.48 -100.47   ND MC CLUSKY
  521 NDMCHENR.WND   47.63  -98.50   ND MC HENRY 5 N
  522 NDMCLEOD.WND   46.40  -97.20   ND MC LEOD 3 E
  523 NDMOTT.WND     46.37 -102.30   ND MOTT RR STATION
  524 NDNAPOLE.WND   46.47  -99.70   ND NAPOLEON 2 SE
  525 NDPOWERS.WND   48.57 -102.60   ND POWERS LAKE
  526 NDUNDERW.WND   47.45 -101.10   ND UNDERWOOD
  527 NDUPHAM.WND    48.62 -100.70   ND UPHAM WILDLIFE REF
  528 NDWATFOR.WND   47.58 -103.12   ND WATFORD CITY 20 SE
  529 NEBROKEN.WND   41.40  -99.63   NE BROKEN BOW NO 1
  530 NECOLUMB.WND   41.43  -97.35   NE COLUMBUS
  531 NECRESCE.WND   41.75 -102.43   NE CRESCENT LK GAME RF
  532 NECURTIS.WND   40.63 -100.50   NE CURTIS
  533 NEFORTRO.WND   42.65 -103.47   NE FORT ROBINSON
  534 NEFREMON.WND   41.43  -96.48   NE FREMONT
  535 NEGENEVA.WND   40.53  -97.60   NE GENEVA
  536 NEGRANDI.WND   40.97  -98.32   NE GRAND ISLAND WB AP
  537 NEHAYSPR.WND   42.50 -102.70   NE HAY SPRINGS 12 S
  538 NEHOLDRE.WND   40.43  -99.38   NE HOLDREGE
  539 NEIMPERI.WND   40.52 -101.63   NE IMPERIAL
  540 NEKINGSL.WND   41.22 -101.65   NE KINGSLEY DAM
  541 NEMULLEN.WND   42.27 -101.35   NE MULLEN 21NW
  542 NENEWPOR.WND   42.60  -99.33   NE NEWPORT
  543 NENORTHL.WND   41.50  -98.77   NE NORTH LOUP
  544 NEONEILL.WND   42.45  -98.63   NE O NEILL
  545 NEOSMOND.WND   42.35  -97.60   NE OSMOND
  546 NESCOTTS.WND   41.87 -103.60   NE SCOTTSBLUFF CAA AP
  547 NESTAPLE.WND   41.48 -100.52   NE STAPLETON
  548 NESYRACU.WND   40.65  -96.18   NE SYRACUSE
  549 NEVALENT.WND   42.58 -100.68   NE VALENTINE LKS GAME
  550 NEWAHOO.WND    41.20  -96.63   NE WAHOO
  551 NEWALTHI.WND   42.15  -96.50   NE WALTHILL
  552 NHCONCOR.WND   43.20  -71.50   NH CONCORD WB AIRPORT
  553 NHFIRSTC.WND   45.08  -71.28   NH FIRST CONN LAKE
  554 NHLANCAS.WND   44.48  -71.57   NH LANCASTER
  555 NHMOUNTW.WND   44.27  -71.30   NH MOUNT WASHINGTON WB
  556 NHPLYMOU.WND   43.75  -71.65   NH PLYMOUTH 2 E
  557 NJESSEXF.WND   40.83  -74.30   NJ ESSEX FELLS SEW PLT
  558 NJFREEHO.WND   40.25  -74.28   NJ FREEHOLD
  559 NJHIGHPO.WND   41.30  -74.67   NJ HIGH POINT PARK
  560 NJINDIAN.WND   39.80  -74.78   NJ INDIAN MILLS 2 W
  561 NJNEWARK.WND   40.70  -74.17   NJ NEWARK WSO AP
  562 NJSOMERV.WND   40.58  -74.62   NJ SOMERVILLE
  563 NJTUCKER.WND   39.60  -74.33   NJ TUCKERTON 1 S
  564 NJWOODST.WND   39.67  -75.33   NJ WOODSTOWN 2 NW
  565 NMALAMOG.WND   32.90 -105.97   NM ALAMOGORDO
  566 NMANIMAS.WND   31.95 -108.82   NM ANIMAS
  567 NMAUGUST.WND   34.00 -107.83   NM AUGUSTINE
  568 NMBEAVER.WND   33.45 -108.12   NM BEAVERHEAD RS
  569 NMBELLRA.WND   35.53 -104.10   NM BELL RANCH
  570 NMBITTER.WND   33.48 -104.40   NM BITTER LAKES WL REF
  571 NMBOSQUE.WND   33.77 -106.90   NM BOSQUE DEL APACHE
  572 NMCARLSB.WND   32.33 -104.27   NM CARLSBAD CAA AP
  573 NMCARRIZ.WND   33.65 -105.88   NM CARRIZOZO
  574 NMCLAYTO.WND   36.45 -103.15   NM CLAYTON WB AP
  575 NMCROSSR.WND   33.52 -103.33   NM CROSSROADS 1 NNE
  576 NMELVADO.WND   36.60 -106.73   NM EL VADO DAM
  577 NMELEPHA.WND   33.15 -107.18   NM ELEPHANT BUTTE DAM
  578 NMFLORID.WND   32.43 -107.48   NM FLORIDA
  579 NMFORTSU.WND   34.47 -104.25   NM FORT SUMNER
  580 NMFRUITL.WND   36.73 -108.40   NM FRUITLAND
  581 NMHICKMA.WND   34.50 -108.00   NM HICKMAN
  582 NMHOPE.WND     32.82 -104.73   NM HOPE
  583 NMJEMEZS.WND   35.78 -106.68   NM JEMEZ SPRINGS
  584 NMJORNAD.WND   32.62 -106.73   NM JORNADA EXP RANGE
  585 NMLASVEG.WND   35.65 -105.15   NM LAS VEGAS CAA AP
  586 NMLORDSB.WND   32.35 -108.70   NM LORDSBURG
  587 NMLYBROO.WND   36.23 -107.57   NM LYBROOK
  588 NMMCGAFF.WND   35.38 -108.55   NM MC GAFFEY
  589 NMMELROS.WND   34.43 -103.63   NM MELROSE
  590 NMMOUNTA.WND   34.52 -106.25   NM MOUNTAINAIR
  591 NMPEARL.WND    32.65 -103.38   NM PEARL
  592 NMPEDERN.WND   34.63 -105.63   NM PEDERNAL
  593 NMQUEMAD.WND   34.35 -108.50   NM QUEMADO
  594 NMSANDIA.WND   35.17 -106.37   NM SANDIA PARK
  595 NMSPRING.WND   36.38 -104.60   NM SPRINGER
  596 NMTAOS.WND     36.42 -105.57   NM TAOS
  597 NMTORREA.WND   35.80 -107.18   NM TORREAON NAVAJO MIS
  598 NMTUCUMC.WND   35.20 -103.68   NM TUCUMCARI 3 NE
  599 NVAUSTIN.WND   39.50 -117.07   NV AUSTIN
  600 NVBATTLE.WND   40.40 -116.87   NV BATTLE MTN AP
  601 NVBLUEJA.WND   38.38 -116.22   NV BLUE JAY HWY STA
  602 NVCALIEN.WND   37.62 -114.52   NV CALIENTE
  603 NVCONTAC.WND   41.78 -114.75   NV CONTACT
  604 NVDEETH.WND    41.07 -115.28   NV DEETH
  605 NVDUFFRR.WND   41.87 -119.02   NV DUFFRRENA
  606 NVELKO.WND     40.83 -115.78   NV ELKO WBO
  607 NVELY.WND      39.28 -114.85   NV ELY WBO
  608 NVELKO.WND     40.20 -115.50   NV ELKO
  609 NVEUREKA.WND   39.52 -115.97   NV EUREKA
  610 NVFALLON.WND   39.45 -118.78   NV FALLON EXP STA
  611 NVHAWTHO.WND   38.53 -118.65   NV HAWTHORNE BABBITT
  612 NVKEYPIT.WND   37.62 -115.22   NV KEY PITTMAN WMA
  613 NVLASVEG.WND   36.08 -115.17   NV LAS VEGAS WB AP
  614 NVLEHMAN.WND   39.00 -114.22   NV LEHMAN CAVES NT MON
  615 NVLEANOR.WND   41.52 -118.72   NV LEANORD CREEK RCH
  616 NVLOGAND.WND   36.57 -114.47   NV LOGANDALE UNEXP FM
  617 NVLOVELO.WND   40.07 -118.55   NV LOVELOCK FAA AP
  618 NVLUND.WND     38.85 -115.00   NV LUND
  619 NVMCDERM.WND   42.00 -117.72   NV MCDERMITT
  620 NVPAHRAN.WND   37.27 -115.12   NV PAHRANAGAT WLD REF
  621 NVPEQUOP.WND   41.07 -114.53   NV PEQUOP
  622 NVPIOCHE.WND   37.93 -114.45   NV PIOCHE
  623 NVRENO.WND     39.50 -119.78   NV RENO WSFO AP
  624 NVRYEPAT.WND   40.47 -118.30   NV RYE PATCH DAM
  625 NVSEARCH.WND   35.47 -114.92   NV SEARCHLIGHT
  626 NVSILVER.WND   37.67 -117.58   NV SILVERPEAK
  627 NVSMOKEY.WND   38.78 -117.17   NV SMOKEY VALLEY
  628 NVSNOWBA.WND   39.07 -116.20   NV SNOWBALL RANCH
  629 NVSUTCLI.WND   40.05 -119.63   NV SUTCLIFF-WARRIOR PT
  630 NVTONOPA.WND   38.07 -117.08   NV TONOPAH AP
  631 NVTUSCAR.WND   41.32 -116.23   NV TUSCARORA
  632 NVWINNEM.WND   40.97 -117.73   NV WINNEMUCCA WBO
  633 NYARCADE.WND   42.53  -78.42   NY ARCADE
  634 NYBATH.WND     42.33  -77.33   NY BATH
  635 NYBINHAM.WND   42.08  -76.10   NY BINHAMTON WB AP
  636 NYBRIDGE.WND   40.95  -72.30   NY BRIDGEHAMPTON
  637 NYCANTON.WND   44.58  -75.17   NY CANTON WB CITY
  638 NYCOOPER.WND   42.70  -74.92   NY COOPERSTOWN
  639 NYGENEVA.WND   42.88  -77.02   NY GENEVA SCS
  640 NYITHACA.WND   42.45  -76.47   NY ITHACA CORNELL UNIV
  641 NYLIBERT.WND   41.82  -74.75   NY LIBERTY
  642 NYLOCKPO.WND   43.18  -78.65   NY LOCKPORT 2 NE
  643 NYMILLBR.WND   41.85  -73.62   NY MILLBROOK
  644 NYMINEOL.WND   40.73  -73.63   NY MINEOLA
  645 NYNORWIC.WND   42.55  -75.53   NY NORWICH
  646 NYOLDFOR.WND   43.70  -75.00   NY OLD FORGE THENDARA
  647 NYOSWEGO.WND   43.45  -76.52   NY OSWEGO WB CITY
  648 NYPLATTS.WND   44.70  -73.47   NY PLATTSBURGH
  649 NYROCHES.WND   43.12  -77.67   NY ROCHESTER WB AP
  650 NYSYRACU.WND   43.07  -76.27   NY SYRACUSE WB AIRPORT
  651 NYTROYLO.WND   42.75  -73.68   NY TROY LOCK AND DAM
  652 NYTUPPER.WND   44.23  -74.43   NY TUPPER LK SUNMOUNT
  653 NYUTICA.WND    43.15  -75.38   NY UTICA CAA AP
  654 NYWESTFI.WND   42.28  -79.60   NY WESTFIELD
  655 NYWHITEH.WND   43.55  -73.40   NY WHITEHALL
  656 NY1AUROR.WND   42.73  -76.65   NY 1AURORA RESEARCH FM
  657 OHAKRON.WND    40.92  -81.43   OH AKRON-CANTON WB AP
  658 OHCALDWE.WND   39.82  -81.60   OH CALDWELL 6 NW
  659 OHCELINA.WND   40.57  -84.53   OH CELINA 3NE
  660 OHCLEVEL.WND   41.40  -81.85   OH CLEVELAND WB AP
  661 OHDAYTON.WND   39.77  -84.18   OH DAYTON
  662 OHDEFIAN.WND   41.28  -84.38   OH DEFIANCE
  663 OHFREDER.WND   40.48  -82.53   OH FREDERICKTOWN SW PL
  664 OHKENTON.WND   40.65  -83.65   OH KENTON 2 W
  665 OHNEWLEX.WND   39.73  -82.22   OH NEW LEXINGTON 2 NW
  666 OHNEWPHI.WND   40.50  -81.45   OH NEW PHILADELPHIA
  667 OHSANDUS.WND   41.45  -82.72   OH SANDUSKY WB CITY
  668 OHTOLEDO.WND   41.58  -83.80   OH TOLEDO EXPRESS WSAP
  669 OHWASHIN.WND   39.52  -83.42   OH WASHINGTON COURT HS
  670 OKADA.WND      34.78  -96.68   OK ADA
  671 OKALTUS.WND    34.63  -99.33   OK ALTUS
  672 OKARDMOR.WND   34.17  -97.13   OK ARDMORE
  673 OKBEAVER.WND   36.82 -100.52   OK BEAVER
  674 OKBOISEC.WND   36.73 -102.50   OK BOISE CITY
  675 OKCHEROK.WND   36.75  -98.35   OK CHEROKEE
  676 OKELKCIT.WND   35.42  -99.38   OK ELK CITY
  677 OKFORTRE.WND   35.57  -98.03   OK FORT RENO
  678 OKFORTSU.WND   36.55  -99.58   OK FORT SUPPLY DAM
  679 OKGOODWE.WND   36.60 -101.62   OK GOODWELL
  680 OKIDABEL.WND   33.90  -94.82   OK IDABEL
  681 OKLAWTON.WND   34.60  -98.40   OK LAWTON
  682 OKMCALES.WND   34.88  -95.78   OK MC ALESTER CAA AP
  683 OKMUSKOG.WND   35.75  -95.35   OK MUSKOGEE
  684 OKMUTUAL.WND   36.23  -99.17   OK MUTUAL
  685 OKOKEMAH.WND   35.43  -96.30   OK OKEMAH 1
  686 OKOKLACI.WND   35.40  -97.60   OK OKLA CITY WB AP
  687 OKPAWHUS.WND   36.67  -96.35   OK PAWHUSKA
  688 OKPONCAC.WND   36.73  -97.10   OK PONCA CITY CAA AP
  689 OKPRYOR.WND    36.30  -95.32   OK PRYOR
  690 OKSMITHV.WND   34.47  -94.63   OK SMITHVILLE
  691 OKWEATHE.WND   35.53  -98.70   OK WEATHERFORD
  692 OKWEBBER.WND   35.52  -95.12   OK WEBBERS FALLS
  693 ORAUSTIN.WND   44.58 -118.50   OR AUSTIN 3 S
  694 ORBROTHE.WND   43.80 -120.60   OR BROTHERS
  695 ORCASCAD.WND   44.38 -122.50   OR CASCADIA R S
  696 ORCLATSK.WND   46.10 -123.28   OR CLATSKANIE 3 W
  697 ORCORVAL.WND   44.57 -123.28   OR CORVALLIS ST COL
  698 ORELKTON.WND   43.65 -123.60   OR ELKTON 2 W
  699 ORGOLDBE.WND   42.40 -124.42   OR GOLD BEACH RS
  700 ORHARTMO.WND   42.55 -119.55   OR HART MOUNTAIN REF
  701 ORHEPPNE.WND   45.35 -119.55   OR HEPPNER
  702 ORHOODRI.WND   45.68 -121.52   OR HOOD RIVER EXP STA
  703 ORHUNTIN.WND   44.35 -117.27   OR HUNTINGTON
  704 ORMALHEU.WND   43.28 -118.23   OR MALHEUR REFUGE HDQ
  705 ORMEDFOR.WND   42.37 -122.87   OR MEDFORD WB AP
  706 ORMETOLI.WND   44.58 -121.18   OR METOLIUS 1 W
  707 ORMITCHE.WND   44.40 -120.43   OR MITCHELL 17 SW OCH
  708 ORMONUME.WND   44.82 -119.42   OR MONUMENT 2
  709 ORMORO.WND     45.48 -120.72   OR MORO
  710 ORNORTHB.WND   43.42 -124.25   OR NORTH BEND CAA AP
  711 OROWYHEE.WND   43.65 -117.25   OR OWYHEE DAM
  712 ORPAISLE.WND   42.70 -120.55   OR PAISLEY
  713 ORPILOTR.WND   45.48 -118.83   OR PILOT ROCK
  714 ORPORTLA.WND   45.60 -122.60   OR PORTLAND WB AP
  715 ORPRANCH.WND   42.82 -118.88   OR P-RANCH REFUGE
  716 ORROME.WND     42.83 -117.62   OR ROME
  717 ORROSEBU.WND   43.23 -123.37   OR ROSEBURG AP
  718 ORSEXTON.WND   42.62 -123.37   OR SEXTON SUMMIT WB
  719 ORSPRAGU.WND   42.45 -121.50   OR SPRAGUE RIVER
  720 ORSUNTEX.WND   43.60 -119.63   OR SUNTEX
  721 ORTILLAM.WND   45.48 -123.85   OR TILLAMOOK
  722 ORTOKETE.WND   43.28 -122.45   OR TOKETEE FALLS
  723 ORWALLOW.WND   45.57 -117.53   OR WALLOWA
  724 ORWICKIU.WND   43.68 -121.70   OR WICKIUP DAM
  725 PAALLENT.WND   40.65  -75.43   PA ALLENTOWN BETH
  726 PAEAGLES.WND   41.40  -76.58   PA EAGLES MEER  
  727 PAEBENS.WND    24.03  -78.73   PA EBENSBERG SWG  
  728 PAERIEAI.WND   42.08  -80.20   PA ERIE AIRPORT   
  729 PAHARRIS.WND   40.22  -76.85   PA HARRISBURG 3S WP AP 
  730 PAJAMEST.WND   41.50  -80.47   PA JAMESTOWN  
  731 PALEWIST.WND   40.58  -77.58   PA LEWISTOWN  
  732 PALOCKHA.WND   41.13  -77.45   PA LOCKHAVEN  
  733 PAPITTSB.WND   40.50  -80.22   PA PITTSBURGH WB AP  
  734 PARIDGWA.WND   41.43  -78.73   PA RIGEWAY  
  735 PASALINA.WND   40.52  -79.55   PA SALINA  
  736 PATIONES.WND   41.48  -79.43   PA TIONESTA  
  737 PATOBYHA.WND   41.18  -75.42   PA TOBYHANNA  
  738 PAWELLSB.WND   41.72  -77.27   PA WELLSBORO  
  739 PAWILLIA.WND   41.25  -76.92   PA WILLIAMSPRT  
  740 RIKINGST.WND   41.48  -71.53   RI KINGSTON
  741 SCAIKEN.WND    33.57  -81.00   SC AIKEN
  742 SCANDERS.WND   34.52  -82.00   SC ANDERSON
  743 SCKERSHA.WND   33.67  -80.00   SC KERSHAW
  744 SCKINGST.WND   34.67  -79.00   SC KINGSTREE
  745 SCMCCOLL.WND   34.67  -79.00   SC MC COLL
  746 SCNEWBER.WND   34.28  -81.00   SC NEWBERRY
  747 SCORANGE.WND   33.47  -80.00   SC ORANGEBURG 2 SE
  748 SCSANTUC.WND   34.63  -81.00   SC SANTUCK 4 SE
  749 SCSPARTA.WND   34.92  -81.00   SC SPARTANBURG WBAP
  750 SCYEMASS.WND   32.70  -80.00   SC YEMASSEE 4 W
  751 SDABERDE.WND   45.48  -98.43   SD ABERDEEN
  752 SDARMOUR.WND   43.32  -98.35   SD ARMOUR
  753 SDBRIDGE.WND   43.55  -97.50   SD BRIDGEWATER
  754 SDBROOKI.WND   44.30  -96.75   SD BROOKINGS
  755 SDDESMET.WND   44.38  -97.55   SD DE SMET
  756 SDEUREKA.WND   45.77  -99.62   SD EUREKA
  757 SDFORTME.WND   44.40 -103.97   SD FORT MEADE
  758 SDHIGHMO.WND   44.52  -99.47   SD HIGHMORE 1 W
  759 SDHOPEWE.WND   44.50 -100.87   SD HOPEWELL 1SE
  760 SDHOTSPR.WND   43.43 -103.47   SD HOT SPRINGS
  761 SDHURON.WND    44.38  -98.22   SD HURON WB AIRPORT
  762 SDLONGVA.WND   43.47 -101.50   SD LONG VALLEY
  763 SDMADISO.WND   44.00  -97.13   SD MADISON 1 WNW
  764 SDMADISR.WND   44.03  -97.17   SD MADISON RSRCH FARM
  765 SDMILESV.WND   44.45 -101.65   SD MILESVILLE
  766 SDMOBRID.WND   45.52 -100.42   SD MOBRIDGE
  767 SDPIERRE.WND   44.38 -100.28   SD PIERRE CAA AP
  768 SDPORCUP.WND   43.43 -102.52   SD PORCUPINE 16NW
  769 SDREDIG.WND    45.37 -103.40   SD REDIG 9 NE
  770 SDSIOUXF.WND   43.57  -96.73   SD SIOUX FALLS WBAP
  771 SDTIMBER.WND   45.43 -101.07   SD TIMBER LAKE
  772 SDUSTA.WND     45.25 -102.32   SD USTA 8 WNW
  773 SDWASTA.WND    44.07 -102.43   SD WASTA
  774 SDWAUBAY.WND   45.43 -102.43   SD WAUBAY NATL WLDLFE
  775 SDWINNER.WND   43.38  -99.87   SD WINNER
  776 SDWOOD.WND     43.50 -100.48   SD WOOD
  777 TNALLARD.WND   36.38  -84.88   TN ALLARDT
  778 TNATHENS.WND   35.43  -84.58   TN ATHENS
  779 TNBRISTO.WND   36.48  -82.40   TN BRISTOL WB AIRPORT
  780 TNCENTER.WND   35.78  -87.47   TN CENTERVILLE
  781 TNCOOKEV.WND   36.17  -85.50   TN COOKEVILLE 1 W
  782 TNCOVING.WND   35.55  -89.65   TN COVINGTON
  783 TNDOVER.WND    36.50  -87.85   TN DOVER 1 NW
  784 TNDRESDE.WND   36.28  -88.72   TN DRESDEN
  785 TNJEFFER.WND   36.12  -83.50   TN JEFFERSON CITY EVAP
  786 TNLEXING.WND   35.67  -88.42   TN LEXINGTON
  787 TNPIKEVI.WND   35.62  -85.20   TN PIKEVILLE
  788 TNSAMBUR.WND   36.38  -89.35   TN SAMBURG WLDLF RFG
  789 TNSHELBY.WND   35.48  -86.48   TN SHELBYVILLE 2 SW
  790 TNSPRING.WND   36.47  -86.83   TN SPRINGFIELD EXP STA
  791 TXABILEN.WND   32.43  -99.68   TX ABILENE WB AP
  792 TXANAHUA.WND   29.78  -94.58   TX ANAHUAC 6 E
  793 TXBALMOR.WND   31.00 -103.68   TX BALMORHEA EXP PAN
  794 TXBEEVIL.WND   28.45  -97.70   TX BEEVILLE
  795 TXBENAVI.WND   27.60  -98.42   TX BENAVIDES 2
  796 TXBIGSPR.WND   32.23 -101.50   TX BIG SPRING WB AP
  797 TXBLANCO.WND   30.10  -98.42   TX BLANCO
